Sample.Name,ID,Continent,Country,Region,Strain,Collection,Latitude,Longitude,Year.of.Collection,Pot.Field,Host,Status_world,Status_ext_eur,Status_recent_ext_eur,Mating.type,fs_level_1,fs_level_2,fs_level_3,fs_level_4,fs_level_5,fs_level_6,fs_level_7,fs_level_8,fs_level_9,fs_level_10,anc1,anc2,anc3,anc4,anc5,anc6,anc7,anc8,anc9
NLNI042202,NLNI042202,Europe,Netherlands,Nijmegen,tritici,2022,51.841595,5.862651,2022,Pot,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.999911,1.9E-05,1E-05,1E-05
NLNI042203,NLNI042203,Europe,Netherlands,Nijmegen,tritici,2022,51.841595,5.862651,2022,Pot,4n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
NLTX072301,NLTX072301,Europe,Netherlands,Texel,tritici,2023,53.151129026273,4.85575686935028,2023,Pot,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
NLTX072302,NLTX072302,Europe,Netherlands,Texel,tritici,2023,53.151129026273,4.85575686935028,2023,Pot,4n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
PLBA092301,PLBA092301,Europe,Poland,Bakow,tritici,2023,49.89493148,18.7321024145886,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.934649,0.065281,1E-05,1E-05
PLBA092305,PLBA092305,Europe,Poland,Bakow,tritici,2023,49.89493148,18.7321024145886,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
PLBI082201,PLBI082201,Europe,Poland,Białogard,tritici,2022,53.9872,16.0123,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
PLCZ072206,PLCZ072206,Europe,Poland,Czesławice,tritici,2022,51.300278,22.258444,2022,Field,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
PLCZ072210,PLCZ072210,Europe,Poland,Czesławice,tritici,2022,51.300278,22.258444,2022,Field,,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,0.001837,1E-05,1E-05,1E-05,1E-05,0.926808,0.071295,1E-05,1E-05
PLCZ072212,PLCZ072212,Europe,Poland,Czesławice,tritici,2022,51.300278,22.258444,2022,Field,,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR1,0.026533,1E-05,1E-05,1E-05,0.005193,0.836717,0.131507,1E-05,1E-05
PLCZ072215,PLCZ072215,Europe,Poland,Czesławice,tritici,2022,51.300278,22.258444,2022,Field,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
PLCZ072305,PLCZ072305,Europe,Poland,Czesławice,tritici,2023,51.301894,22.255476,2023,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.996832,0.003098,1E-05,1E-05
PLCZ072306,PLCZ072306,Europe,Poland,Czesławice,tritici,2023,51.301894,22.255476,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,0.000773,1E-05,0.999157,1E-05,1E-05,1E-05
PLKB092305,PLKB092305,Europe,Poland,Kobierzyce,tritici,2023,50.97025297,16.9353795081708,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,0.011792,0.984156,1E-05,0.003993,1E-05
PLKO082237,PLKO082237,Europe,Poland,Kopaszewo,tritici,2022,52.0085,16.8176,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,0.001665,0.986028,0.012247,1E-05,1E-05
PLKO082242,PLKO082242,Europe,Poland,Kopaszewo,tritici,2022,52.0085,16.8176,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
PLKO082243,PLKO082243,Europe,Poland,Kopaszewo,tritici,2022,52.0085,16.8176,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.985382,0.014548,1E-05,1E-05
PLNA082247,PLNA082247,Europe,Poland,Nagradowice,tritici,2022,52.3199,17.1496,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
PLNA082249,PLNA082249,Europe,Poland,Nagradowice,tritici,2022,52.3199,17.1496,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.993117,1E-05,0.006813,1E-05
PLRA082254,PLRA082254,Europe,Poland,Radzików,tritici,2022,52.2289,20.6159,2022,Field,6n,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,S_EUR2,S_EUR2,S_EUR2,S_EUR2,S_EURW_EG,IT+,IT+,IT+2,0.826209,1E-05,1E-05,1E-05,0.046779,0.118079,1E-05,1E-05,0.008882
PLRA082257,PLRA082257,Europe,Poland,Radzików,tritici,2022,52.2289,20.6159,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.990846,1E-05,0.009084,1E-05
PLRA082270,PLRA082270,Europe,Poland,Radzików,tritici,2022,52.2289,20.6159,2022,Field,Triticale,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,0.002678,1E-05,1E-05,1E-05,0.931589,0.065673,1E-05,1E-05
PLRA092320,PLRA092320,Europe,Poland,Radzikow,tritici,2023,52.21651391,20.6504280750113,2023,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,0.005202,0.865703,0.127761,0.001284,1E-05
PLRA092321,PLRA092321,Europe,Poland,Radzikow,tritici,2023,52.21651391,20.6504280750113,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,0.005509,0.012415,1E-05,1E-05,0.002395,0.873853,0.105789,1E-05,1E-05
PLRA092322,PLRA092322,Europe,Poland,Radzikow,tritici,2023,52.2165139100872,20.6504280750113,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,0.007636,0.839892,0.152412,1E-05,1E-05
PLSK082271,PLSK082271,Europe,Poland,Skołoszów,tritici,2022,49.9321,22.8091,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99761,1E-05,0.00232,1E-05
PLSK082274,PLSK082274,Europe,Poland,Skołoszów,tritici,2022,49.9321,22.8091,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,0.01739,1E-05,1E-05,1E-05,0.000678,0.977559,1E-05,1E-05,0.004323
PLSK082276,PLSK082276,Europe,Poland,Skołoszów,tritici,2022,49.9321,22.8091,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,0.004073,1E-05,0.995857,1E-05,1E-05,1E-05
PLSK092301,PLSK092301,Europe,Poland,Skoloszow,tritici,2023,49.9341297003914,22.818170696565,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,0.000448,1E-05,0.963921,0.035571,1E-05,1E-05
PLSK092305,PLSK092305,Europe,Poland,Skoloszow,tritici,2023,49.9341297,22.818170696565,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,0.005774,0.994156,1E-05,1E-05,1E-05
PLSM082283,PLSM082283,Europe,Poland,Smolice,tritici,2022,51.6987,17.1794,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,0.010986,0.948785,0.034116,1E-05,0.006062
PLSM082285,PLSM082285,Europe,Poland,Smolice,tritici,2022,51.6987,17.1794,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
PLSM082286,PLSM082286,Europe,Poland,Smolice,tritici,2022,51.6987,17.1794,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
PLSM092311,PLSM092311,Europe,Poland,Smolice,tritici,2023,51.70576312,17.1658711553491,2023,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,0.011886,0.97016,1E-05,1E-05,0.017894
POL_1,SRR11548135,Europe,Poland,Poland,tritici,Before 2022,51.8503,16.5819,2017,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,0.002526,1E-05,1E-05,1E-05,1E-05,0.997404,1E-05,1E-05,1E-05
POL_3,SRR11548134,Europe,Poland,Poland,tritici,Before 2022,51.865278,17.161111,2018,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.948089,0.051841,1E-05,1E-05
POL_5,SRR11548133,Europe,Poland,Poland,tritici,Before 2022,50.156667,18.132778,2018,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,0.009838,0.990092,1E-05,1E-05,1E-05
POL_6,SRR11548132,Europe,Poland,Poland,tritici,Before 2022,54.0586,18.8646,2018,,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.95777,0.04216,1E-05,1E-05
PTOD042301,PTOD042301,Europe,Portugal,Odemira (São Martinho das Amoreiras),tritici,2023,37.654722,-8.394167,2023,Pot,6n,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,S_EUR2,S_EUR2,S_EUR2,S_EUR2,SPAIN,SPAIN_N,SPAIN_N1,SPAIN_N1,0.732879,1E-05,1E-05,1E-05,1E-05,0.267051,1E-05,1E-05,1E-05
ROGT052201,ROGT052201,Europe,Romania,Gottlob,tritici,2022,45.9407,20.6845,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR1,1E-05,1E-05,1E-05,1E-05,0.006798,0.81134,0.181802,1E-05,1E-05
ROGT052209,ROGT052209,Europe,Romania,Gottlob,tritici,2022,45.9407,20.6845,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR1,1E-05,1E-05,1E-05,1E-05,0.022078,0.795676,0.182186,1E-05,1E-05
ROLV052202,ROLV052202,Europe,Romania,Lovrin,tritici,2022,45.96114,20.76975,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR1,0.031731,0.00048,1E-05,1E-05,0.007734,0.747443,0.098987,0.113595,1E-05
ROLV052206,ROLV052206,Europe,Romania,Lovrin,tritici,2022,45.96114,20.76975,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR1,0.059702,1E-05,1E-05,1E-05,0.026647,0.66836,0.245241,1E-05,1E-05
ROLV052209,ROLV052209,Europe,Romania,Lovrin,tritici,2022,45.96114,20.76975,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.983698,0.009582,1E-05,0.00666
RUS_C1,SRR11548131,Europe,Russia,Russia,tritici,Before 2022,57.6852778,62.3697222,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
RUS_K2,SRR11548130,Europe,Russia,Russia,tritici,Before 2022,55.2544444,67.6913889,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
RUS_O1a,SRR11548129,Europe,Russia,Russia,tritici,Before 2022,54.983333,73.366667,2018,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
RUS_O1b,SRR11548128,Europe,Russia,Russia,tritici,Before 2022,54.983333,73.366667,2018,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
SEAB072243,SEAB072243,Europe,Sweden,St. Aby,tritici,2022,58.241124,14.713719,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,0.001373,0.009942,1E-05,1E-05,0.009692,0.978944,1E-05,1E-05,1E-05
SEAB072246,SEAB072246,Europe,Sweden,St. Aby,tritici,2022,58.241124,14.713719,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR1,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
SEUP072201,SEUP072201,Europe,Sweden,Uppsala,tritici,2022,59.73003,17.797,2022,Field,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.877387,0.006716,0.115837,1E-05
SEUP072203,SEUP072203,Europe,Sweden,Uppsala,tritici,2022,59.73003,17.797,2022,Field,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.901467,0.098463,1E-05,1E-05
SEUP072204,SEUP072204,Europe,Sweden,Uppsala,tritici,2022,59.73003,17.797,2022,Field,,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR2,N_EUR2,E_EUR2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
TRSA062307,TRSA062307,Asia,Turkey,Sakarya,tritici,2023,40.73,30.37,2023,Field,6n,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.021551,0.037476,0.001973,1E-05,0.03085,0.125642,0.782478,1E-05,1E-05
TRSA062309,TRSA062309,Asia,Turkey,Sakarya,tritici,2023,40.73,30.37,2023,Field,6n,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.072938,1E-05,1E-05,1E-05,0.018453,0.201047,0.701197,0.006325,1E-05
TRSA062310,TRSA062310,Asia,Turkey,Sakarya,tritici,2023,40.73,30.37,2023,Field,6n,Included,Included,Included,1_1_3,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR11,0.011522,0.006066,1E-05,1E-05,0.078267,0.159954,0.744151,1E-05,1E-05
TUR_1a,SRR11548127,Asia,Turkey,Turkey,tritici,Before 2022,40.783333,30.4,2018,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR3,TUR5,TUR6,TUR9,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05
TUR_1b,SRR11548126,Asia,Turkey,Turkey,tritici,Before 2022,40.783333,30.4,2018,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR2,TUR2,TUR5,TUR6,TUR7,TUR10,1E-05,0.105356,1E-05,1E-05,1E-05,0.126529,0.747371,0.014811,0.005894
TUR_1c,SRR11548124,Asia,Turkey,Turkey,tritici,Before 2022,40.783333,30.4,2018,,,Included,Included,Included,1_2_1,S_EUR_ME,S_EUR2,TUR+,TUR,TUR1,TUR3,TUR3,TUR5,TUR6,TUR9,1E-05,1E-05,1E-05,1E-05,1E-05,0.00357,0.99636,1E-05,1E-05
UKCA042302,UKCA042302,Europe,United Kingdom,Cambridgeshire,tritici,2023,52.241737,0.094761,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
UKCA042310,UKCA042310,Europe,United Kingdom,Cambridgeshire,tritici,2023,52.241737,0.094761,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
UKCA042316,UKCA042316,Europe,United Kingdom,Cambridgeshire,tritici,2023,52.088238,0.177811,2023,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
UKCA042327,UKCA042327,Europe,United Kingdom,Cambridgeshire,tritici,2023,52.088238,0.177811,2023,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
UKCA092201,UKCA092201,Europe,United Kingdom,Cambridgeshire,tritici,2022,52.2427,0.0953,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
UKCA092202,UKCA092202,Europe,United Kingdom,Cambridgeshire,tritici,2022,52.2427,0.0953,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
UKCA092203,UKCA092203,Europe,United Kingdom,Cambridgeshire,tritici,2022,52.2427,0.0953,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
UKCA092204,UKCA092204,Europe,United Kingdom,Cambridgeshire,tritici,2022,52.2427,0.0953,2022,Field,6n,Included,Included,Included,1_1_3,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05
UKCA092205,UKCA092205,Europe,United Kingdom,Cambridgeshire,tritici,2022,52.2427,0.0953,2022,Field,6n,Included,Included,Included,1_2_1,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR,N_EUR_TUR,N_EUR1,N_EUR1,N_EUR_2,1E-05,1E-05,1E-05,1E-05,1E-05,0.999912,1.8E-05,1E-05,1E-05
USA_2,SRR11548122,North America,USA,USA,tritici,Before 2022,45.347957,-83.786889,2014,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.999919,1E-05,1E-05,1.1E-05,1E-05,1E-05,1E-05
USA_5,SRR11548119,North America,USA,USA,tritici,Before 2022,43.214167,-77.939444,2014,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.999919,1E-05,1E-05,1.1E-05,1E-05,1E-05,1E-05
USA_6,SRR11548118,North America,USA,USA,tritici,Before 2022,40.76605,-81.909722,2014,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
USA_7,SRR11548117,North America,USA,USA,tritici,Before 2022,36.12398,-97.10304,2014,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
USA_85063,SRR11548116,North America,USA,USA,tritici,Before 2022,NA,NA,,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1.9E-05,0.999903,1E-05,1.8E-05,1E-05,1E-05,1E-05,1E-05
USA_AK3_11,SRR11548115,North America,USA,USA,tritici,Before 2022,32.033611,-84.393333,2005,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99991,1E-05,1E-05,2E-05,1E-05,1E-05,1E-05
USA_C4_6,SRR11548215,North America,USA,USA,tritici,Before 2022,35.270556,-77.585,2003,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
USA_J2_1,SRR11548214,North America,USA,USA,tritici,Before 2022,37.9575,-76.758333,2003,,,Included,Excluded,Excluded,1_2_1,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
USA_Ken_2_5,SRR11548213,North America,USA,USA,tritici,Before 2022,38.029722,-84.494722,2005,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
USA_Ken_4_3,SRR11548212,North America,USA,USA,tritici,Before 2022,38.029722,-84.494722,2005,,,Included,Excluded,Excluded,1_1_3,,,,,,,,,,,1E-05,1E-05,0.99992,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05
BAH-2,SRR2153095,Europe,Poland,Poland: Bakow,triticale,Before 2022,NA,NA,2009/2010,,,Excluded,Excluded,Excluded,1_2_1,,,,,,,,,,,,,,,,,,,
Bg_DAC,SRR4042118,Europe,Switzerland,Switzerland: Zurich,dactylidis,Before 2022,NA,NA,,,,Excluded,Excluded,Excluded,,,,,,,,,,,,,,,,,,,,
Bg_DAC_CHE1,SRR12606682,Europe,Switzerland,Switzerland,dactylidis,Before 2022,NA,NA,,,,Excluded,Excluded,Excluded,,,,,,,,,,,,,,,,,,,,
BU-18,SRR2153089,Europe,Belgium,Belgium: Bocholt,triticale,Before 2022,NA,NA,2009/2010,,,Excluded,Excluded,Excluded,1_2_1,,,,,,,,,,,,,,,,,,,
CAP-39,SRR2153091,Europe,France,France: Cappelle-en-Pevele,triticale,Before 2022,NA,NA,2009/2010,,,Excluded,Excluded,Excluded,1_1_3,,,,,,,,,,,,,,,,,,,
