"","strain","country","latitude","longitude","host","pot.field","fs_level_4","anc1","anc2","anc5","anc6","anc7","wind_coord1","wind_coord2","wind_coord3","bio2","bio3","bio4","bio7","bio8","bio16","bio19","hurs_range","rsds_range","vpd_range","clt_mean","clt_range"
"TRSA062310","tritici","Turkey",40.73,30.37,"6n","Field","TUR",0.011522,0.006066,0.078267,0.159954,0.744151,0.376420065087916,1.90448034970695,-0.742438081093026,0.214435900154404,0.328286561151933,0.0388244536743202,0.0280325435809377,-1.22373274522003,0.414906499519269,1.04154728008666,-1.33648117237374,0.194690080340005,-0.390639587614937,0.368979090143755,0.843984036252774
"TUR_1a","tritici","Turkey",40.783333,30.4,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.239510130476345,1.88960939731513,-0.822959545454185,0.172100915574565,0.281009239305731,-0.00223653450084472,-0.0444450398227032,-1.20374988889055,0.465378235350453,1.09349195931253,-1.33044750836185,0.280553919623473,-0.368375664549631,0.306030198740656,0.915382796302996
"TUR_1b","tritici","Turkey",40.783333,30.4,"","","TUR",1e-05,0.105356,1e-05,0.126529,0.747371,0.239510130476345,1.88960939731513,-0.822959545454185,0.172100915574565,0.281009239305731,-0.00223653450084472,-0.0444450398227032,-1.20374988889055,0.465378235350453,1.09349195931253,-1.33044750836185,0.280553919623473,-0.368375664549631,0.306030198740656,0.915382796302996
"TUR_1c","tritici","Turkey",40.783333,30.4,"","","TUR",1e-05,1e-05,1e-05,0.00357,0.99636,0.239510130476344,1.88960939731513,-0.822959545454185,0.172100915574565,0.281009239305731,-0.00223653450084472,-0.0444450398227032,-1.20374988889055,0.465378235350453,1.09349195931253,-1.33044750836185,0.280553919623473,-0.368375664549631,0.306030198740656,0.915382796302996
"UKCA042302","tritici","United Kingdom",52.241737,0.094761,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.825523605816172,-0.588733073963403,-0.895694408743152,-0.801603729761744,0.375563882998136,-1.76420916041736,-1.71142945810644,0.135101485184034,-0.551573548311919,-0.347107144551746,-0.437465234601508,-1.02483467459584,-1.08765217903446,1.00024121238328,-1.79625096305119
"UKCA042310","tritici","United Kingdom",52.241737,0.094761,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.825523605816172,-0.588733073963403,-0.895694408743152,-0.801603729761744,0.375563882998136,-1.76420916041736,-1.71142945810644,0.135101485184034,-0.551573548311919,-0.347107144551746,-0.437465234601508,-1.02483467459584,-1.08765217903446,1.00024121238328,-1.79625096305119
"UKCA042316","tritici","United Kingdom",52.088238,0.177811,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.825523605816172,-0.588733073963403,-0.895694408743152,-0.801603729761744,0.375563882998136,-1.76329669401347,-1.73558865257432,-1.18376703256108,-0.579494083027043,-0.29631679153089,-0.340926610411201,-0.922185423121623,-1.09498915368098,0.96921006873387,-1.72485220300097
"UKCA042327","tritici","United Kingdom",52.088238,0.177811,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.825523605816173,-0.588733073963403,-0.895694408743152,-0.801603729761744,0.375563882998136,-1.76329669401347,-1.73558865257432,-1.18376703256108,-0.579494083027043,-0.29631679153089,-0.340926610411201,-0.922185423121623,-1.09498915368098,0.96921006873387,-1.72485220300097
"UKCA092201","tritici","United Kingdom",52.2427,0.0953,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.825523605816173,-0.588733073963403,-0.895694408743152,-0.801603729761744,0.375563882998136,-1.76420916041736,-1.71142945810644,0.135101485184034,-0.551573548311919,-0.347107144551746,-0.437465234601508,-1.02483467459584,-1.08765217903446,1.00024121238328,-1.79625096305119
"UKCA092202","tritici","United Kingdom",52.2427,0.0953,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.825523605816173,-0.588733073963403,-0.895694408743152,-0.801603729761744,0.375563882998136,-1.76420916041736,-1.71142945810644,0.135101485184034,-0.551573548311919,-0.347107144551746,-0.437465234601508,-1.02483467459584,-1.08765217903446,1.00024121238328,-1.79625096305119
"UKCA092203","tritici","United Kingdom",52.2427,0.0953,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.825523605816173,-0.588733073963403,-0.895694408743152,-0.801603729761744,0.375563882998136,-1.76420916041736,-1.71142945810644,0.135101485184034,-0.551573548311919,-0.347107144551746,-0.437465234601508,-1.02483467459584,-1.08765217903446,1.00024121238328,-1.79625096305119
"UKCA092204","tritici","United Kingdom",52.2427,0.0953,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.825523605816173,-0.588733073963403,-0.895694408743152,-0.801603729761744,0.375563882998136,-1.76420916041736,-1.71142945810644,0.135101485184034,-0.551573548311919,-0.347107144551746,-0.437465234601508,-1.02483467459584,-1.08765217903446,1.00024121238328,-1.79625096305119
"UKCA092205","tritici","United Kingdom",52.2427,0.0953,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.999912,1.8e-05,-0.825523605816173,-0.588733073963403,-0.895694408743152,-0.801603729761744,0.375563882998136,-1.76420916041736,-1.71142945810644,0.135101485184034,-0.551573548311919,-0.347107144551746,-0.437465234601508,-1.02483467459584,-1.08765217903446,1.00024121238328,-1.79625096305119
