"isolate","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","ID","Continent","Country","Region","Strain","Collection","Latitude","Longitude","Year.of.Collection","Pot.Field","Host","Status_world","Status_ext_eur","Status_recent_ext_eur","fs_level1","fs_level2","fs_level3","fs_level4","fs_level5","fs_level6","fs_level7","fs_level8","anc1","anc2","anc3","anc4","anc5","anc6","anc7","Mating.type"
"PLCZ072305",-11.8028955336117,-54.4013313865028,30.1081392443561,4.64326602538138,-4.0712282346771,-2.17422370316286,-2.84604857236677,-6.84479470977542,15.2159875409807,11.3956245632768,"PLCZ072305","Europe","Poland","Czesławice","tritici","2023",51.301894,22.255476,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.986276,1e-05,1e-05,1e-05,0.013674,1e-05,1e-05,"1_2_1"
"PLCZ072306",-10.4024083975685,-66.7340752938594,42.8332969574885,3.07275050485818,-3.04326641749687,2.51092854367638,3.22447871407211,-12.7917613910889,13.3570070561826,2.38076917895094,"PLCZ072306","Europe","Poland","Czesławice","tritici","2023",51.301894,22.255476,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"PLKB092305",-11.0480923540007,-62.9026461938571,35.097619294095,6.29795501607456,-2.18987594042632,-0.122116419021679,6.15304982782374,-5.95687231996974,-0.0982613690616972,5.67051063549094,"PLKB092305","Europe","Poland","Kobierzyce","tritici","2023",50.97025297,16.9353795081708,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.985693,1e-05,1e-05,1e-05,1e-05,1e-05,0.014257,"1_1_3"
"PLKO082237",-14.4157087139224,-53.4818094568364,32.1137300360527,4.72642775008014,-0.951414084814621,9.26373302425594,11.5401893186954,-8.50020882681798,9.48210041664372,0.461619252145987,"PLKO082237","Europe","Poland","Kopaszewo","tritici","2022",52.0085,16.8176,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.985273,1e-05,1e-05,1e-05,0.014677,1e-05,1e-05,"1_1_3"
"PLKO082242",-10.2688759895471,-60.5942281002934,40.8027860981702,2.78403838817714,-3.08025864757139,7.15584530842619,6.13404329849613,-13.506336390276,-0.768867462497446,-3.60477896208081,"PLKO082242","Europe","Poland","Kopaszewo","tritici","2022",52.0085,16.8176,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"PLKO082243",-5.58800784746922,-61.3811376620311,35.7165440437179,3.22939035327376,-3.61577989180813,-0.0936291283827322,0.0164878049664807,-2.0882115815405,-2.55279069913777,-1.70072108838655,"PLKO082243","Europe","Poland","Kopaszewo","tritici","2022",52.0085,16.8176,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.985417,1e-05,1e-05,1e-05,0.014533,1e-05,1e-05,"1_2_1"
"PLNA082247",-9.85278256600661,-59.1561721969787,38.8452213921393,4.59241467081791,1.83089173316239,1.22645533704915,7.49712342456028,-10.5766748498765,1.51677522530979,-2.60490592972122,"PLNA082247","Europe","Poland","Nagradowice","tritici","2022",52.3199,17.1496,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"PLNA082249",-7.94245635876696,-54.2918285273795,27.641010464409,-0.0186743675672155,-3.10953760409053,-3.58931133249426,5.55684909664584,-6.17246505052215,14.5786920457071,3.39048239339242,"PLNA082249","Europe","Poland","Nagradowice","tritici","2022",52.3199,17.1496,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"PLRA082254",33.493816215388,-2.18590168080899,-51.065257086759,-65.7702041322608,29.5684040907621,24.8796800941602,18.7378491323788,-9.11375522976733,-20.1554491567922,3.6169036641629,"PLRA082254","Europe","Poland","Radzików","tritici","2022",52.2289,20.6159,"2022","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","S_Europe_EG","S_Europe","SE_Europe","SE_Europe2",0.119155,0.824398,1e-05,1e-05,1e-05,0.009474,0.046943,"1_1_3"
"PLRA082257",-11.0723799777626,-56.9987340554409,33.5088564068542,-1.43563259940019,5.06361046511708,-1.3476590852047,4.20956669234172,-5.24006190081189,-0.43509540452893,3.79485633383937,"PLRA082257","Europe","Poland","Radzików","tritici","2022",52.2289,20.6159,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"PLRA082270",-10.0731168176925,-56.4531359588574,33.418811239198,1.51096005283889,-0.507133887188486,-3.27512688134362,3.0973984998751,0.135290063803068,9.07344389028405,-2.53435624103122,"PLRA082270","Europe","Poland","Radzików","tritici","2022",52.2289,20.6159,"2022","Field","Triticale","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.927772,1e-05,1e-05,1e-05,0.072178,1e-05,1e-05,"1_1_3"
"PLRA092320",-7.40617393653608,-51.9035803320994,28.9361087060285,0.932267244538328,-1.46394075993183,-6.1467340265061,-2.58840151025084,-3.49845287562114,7.73272809725289,2.45117542150146,"PLRA092320","Europe","Poland","Radzikow","tritici","2023",52.21651391,20.6504280750113,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.862011,1e-05,1e-05,1e-05,0.131779,0.000402,0.005779,"1_2_1"
"PLRA092321",-3.91701863429432,-51.0650356784054,26.6665841790618,2.70950586672915,-2.33879334902034,-2.67056667992306,-5.32891521381141,-5.89900942084171,3.30040465284904,1.4662195689851,"PLRA092321","Europe","Poland","Radzikow","tritici","2023",52.21651391,20.6504280750113,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.871404,0.004624,1e-05,0.006063,0.112727,1e-05,0.005163,"1_1_3"
"PLRA092322",-9.55128731342565,-48.0676067236234,17.5311676160165,4.38388599379293,1.03918043098567,-6.39296524700773,-10.9083870380648,-3.27423882216962,16.9280335681907,12.8993791714274,"PLRA092322","Europe","Poland","Radzikow","tritici","2023",52.2165139100872,20.6504280750113,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.837071,0.002771,1e-05,1e-05,0.151142,1e-05,0.008986,"1_1_3"
"PLSK082271",-13.4000064693337,-59.8058363667043,38.5167405279054,0.602674078459224,0.596815749344766,5.36776068978088,10.1938930525133,-15.4666628486565,8.38365578700762,3.36115704246711,"PLSK082271","Europe","Poland","Skołoszów","tritici","2022",49.9321,22.8091,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99944,1e-05,1e-05,1e-05,1e-05,1e-05,0.00051,"1_2_1"
"PLSK082274",-11.8391583655479,-56.3112880166876,35.5808750652505,2.9343504162092,-0.748437958338503,4.96619018158658,3.79821445871475,-12.2538312230052,12.5387880459023,4.66997718074179,"PLSK082274","Europe","Poland","Skołoszów","tritici","2022",49.9321,22.8091,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.971487,0.019424,1e-05,1e-05,1e-05,0.007775,0.001285,"1_2_1"
"PLSK082276",-14.9162767379927,-60.4365173987989,43.9800549750605,3.95130998844537,3.63936323787212,4.36313002521787,4.49804898853065,-3.36990721542494,-10.5062876438441,0.483474907542913,"PLSK082276","Europe","Poland","Skołoszów","tritici","2022",49.9321,22.8091,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"PLSK092301",-15.3674043321351,-53.6587233867604,37.4658487298438,3.89939068776145,-3.20938918151522,-1.92977877271558,3.90072385158162,-4.28196120735121,10.1656791605682,4.78105292714337,"PLSK092301","Europe","Poland","Skoloszow","tritici","2023",49.9341297003914,22.818170696565,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.961306,1e-05,1e-05,1e-05,0.038644,1e-05,1e-05,"1_1_3"
"PLSK092305",-13.812100135902,-61.6545961178931,41.9129296665159,9.12295846754732,-0.889661327724163,2.61139739544906,1.26451589911813,4.39356252704585,-2.30012484708486,-1.00839533309148,"PLSK092305","Europe","Poland","Skoloszow","tritici","2023",49.9341297,22.818170696565,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.993334,1e-05,1e-05,1e-05,1e-05,1e-05,0.006616,"1_1_3"
"PLSM082283",-3.57832296055465,-55.9978085356791,33.1049968514214,5.299627166581,0.0668986007647553,0.0780348934578882,0.519460812524375,-5.70780373612637,-5.45626422017947,8.02884423470683,"PLSM082283","Europe","Poland","Smolice","tritici","2022",51.6987,17.1794,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.944767,1e-05,1e-05,1e-05,0.033478,0.006765,0.014961,"1_1_3"
"PLSM082285",-13.9452891054618,-57.8624600610132,37.751474820901,5.30278944851172,-1.0936221803232,5.06711689168966,5.51944150054807,-7.49198361561849,2.85661187555447,-6.36532069857612,"PLSM082285","Europe","Poland","Smolice","tritici","2022",51.6987,17.1794,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"PLSM082286",-7.74854278384928,-62.3196609629693,42.5618645166003,6.89957025043103,-3.70561197165703,4.12681635408646,9.06397675968156,-9.57602671024416,6.27083318752594,2.93245262471116,"PLSM082286","Europe","Poland","Smolice","tritici","2022",51.6987,17.1794,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"PLSM092311",-3.91970734930617,-56.167655173688,38.4248440393331,4.01095253352902,-7.07158482327745,7.48245238046749,2.9588492332885,-5.48707998508581,-0.128465113453199,5.22257635605104,"PLSM092311","Europe","Poland","Smolice","tritici","2023",51.70576312,17.1658711553491,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.969745,1e-05,1e-05,1e-05,1e-05,0.018761,0.011454,"1_2_1"
"POL_1",-12.1280638864674,-57.0988053842402,34.9122052534848,0.779317887772618,-1.87042704733957,6.07753220520504,3.1768286165623,-9.72263825718021,3.2744477070586,4.44896782624342,"SRR11548135","Europe","Poland","Poland","tritici","Before 2022",51.8503,16.5819,"2017","","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.994967,0.004983,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"POL_3",-11.44448839299,-52.0271431250236,30.7485898835872,-0.994108821260724,-4.57188437827985,-1.0402601473779,-8.42641536757604,-5.59562269050571,9.13960044652863,-0.258510115207242,"SRR11548134","Europe","Poland","Poland","tritici","Before 2022",51.865278,17.161111,"2018","","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.942962,1e-05,1e-05,1e-05,0.056988,1e-05,1e-05,"1_1_3"
"POL_5",-9.02726513031782,-58.2644311955715,39.1785332818657,6.76211637823219,-1.07952260126233,1.99947748397061,5.05646170893473,-4.22420867390479,-5.48734965864262,-0.72068260825281,"SRR11548133","Europe","Poland","Poland","tritici","Before 2022",50.156667,18.132778,"2018","","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.990086,1e-05,1e-05,1e-05,0.001584,1e-05,0.00829,"1_1_3"
"POL_6",-5.9335776891497,-55.2373047907055,37.1891316986592,1.13432023894142,-3.03007286448225,-1.2165983146915,4.62587005871377,-6.00275516274923,0.614501350013624,9.14819257737385,"SRR11548132","Europe","Poland","Poland","tritici","Before 2022",54.0586,18.8646,"2018","","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.95236,1e-05,1e-05,1e-05,0.04759,1e-05,1e-05,"1_1_3"
"PTOD042301",13.7505928321097,-7.1961843620339,-31.1502161931894,-28.5735028260884,1.41891885996679,4.53841658830467,-1.51655437675274,1.14667305882139,14.6856425572788,1.89362129095731,"PTOD042301","Europe","Portugal","Odemira (São Martinho das Amoreiras)","tritici","2023",37.654722,-8.394167,"2023","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_admx","S_Spain_admx",0.271512,0.728438,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ROGT052201",0.580045819444393,-48.4904195953079,15.408418282739,0.444649768865328,1.48218693959362,-5.70108938787454,-10.6739969212041,2.63927468830633,-1.21393305120404,6.916541807851,"ROGT052201","Europe","Romania","Gottlob","tritici","2022",45.9407,20.6845,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","E_Europe","E_Europe","E_Europe",0.807533,1e-05,1e-05,1e-05,0.187068,1e-05,0.00536,"1_1_3"
"ROGT052209",-0.804553413690624,-44.3716722748825,21.9652188472778,5.58715647397665,-4.10055660212915,-0.507593963761763,0.639249583275728,-0.162827873826455,6.3935019489626,-3.89582145419964,"ROGT052209","Europe","Romania","Gottlob","tritici","2022",45.9407,20.6845,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","E_Europe","E_Europe","E_Europe",0.794009,1e-05,1e-05,1e-05,0.186736,1e-05,0.019214,"1_1_3"
"ROLV052202",-2.63958316268284,-48.0542474619045,26.4430630149357,7.29561353569698,0.568972995590935,-3.98352677773366,-3.52895049614756,1.77522173436823,-3.95208412784172,5.14008579697745,"ROLV052202","Europe","Romania","Lovrin","tritici","2022",45.96114,20.76975,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","E_Europe","E_Europe","E_Europe",0.785075,0.041595,1e-05,0.000761,0.172538,1e-05,1e-05,"1_1_3"
"ROLV052206",1.21551172333026,-38.4634673963345,9.02844712287446,-1.63128282784557,0.641673138139957,-6.46066812028284,-1.75538086188386,-4.87040730406143,9.78264194974862,1.85802367685862,"ROLV052206","Europe","Romania","Lovrin","tritici","2022",45.96114,20.76975,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","E_Europe","E_Europe","E_Europe",0.669772,0.060783,1e-05,1e-05,0.244484,1e-05,0.024931,"1_1_3"
"ROLV052209",-12.1451205101733,-59.2816432129072,34.4686252495626,0.821150600754576,-0.273466958358392,-0.620764057819487,1.02492671494012,1.15025006028667,6.18015959493876,0.501843354211282,"ROLV052209","Europe","Romania","Lovrin","tritici","2022",45.96114,20.76975,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.972724,1e-05,1e-05,1e-05,0.017786,0.00945,1e-05,"1_1_3"
"RUS_C1",32.9815184367051,10.2569594931912,-29.4867324201879,-3.30153588588654,-9.8882061120753,-32.5803737677783,-38.9768550268308,24.2680392582171,-19.7725511996517,11.3578176522167,"SRR11548131","Europe","Russia","Russia","tritici","Before 2022",57.6852778,62.3697222,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,1e-05,1e-05,0.99994,1e-05,1e-05,"1_1_3"
"RUS_K2",39.9588729134787,10.6988239728765,-31.448841640289,-6.68526423463738,-11.8327998106694,-40.1782240928593,-58.0008532499638,29.8363899865883,4.40465049047955,25.5992096720964,"SRR11548130","Europe","Russia","Russia","tritici","Before 2022",55.2544444,67.6913889,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,1e-05,1e-05,0.99994,1e-05,1e-05,"1_1_3"
"RUS_O1a",42.1803918240866,16.2031418410149,-34.7892591560865,-2.95427294776353,-13.5051752480973,-47.7248509682716,-67.4316054000449,29.8433269251152,-7.14087618308077,28.9074014877264,"SRR11548129","Europe","Russia","Russia","tritici","Before 2022",54.983333,73.366667,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,1e-05,1e-05,0.99994,1e-05,1e-05,"1_2_1"
"RUS_O1b",42.5756116408128,16.139866038554,-30.5242478626052,-5.12145182571454,-8.80521386713587,-44.9974674798496,-57.2012255427704,27.1270673165388,-8.45083106097231,19.8874737009121,"SRR11548128","Europe","Russia","Russia","tritici","Before 2022",54.983333,73.366667,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,1e-05,1e-05,0.99994,1e-05,1e-05,"1_1_3"
"SEAB072243",-11.316544354366,-56.5750533451666,32.1156442349154,5.15849309726267,-7.6992010066487,7.21435472432592,-2.16598753999897,-1.88135915651192,7.73439400842053,5.454543871226,"SEAB072243","Europe","Sweden","St. Aby","tritici","2022",58.241124,14.713719,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.976351,0.005767,1e-05,0.004063,1e-05,1e-05,0.013788,"1_1_3"
"SEAB072246",-18.742683677918,-62.4230348349859,40.153077093511,12.0046499366917,-1.85435576609236,4.49403614385436,4.2702297354355,-3.45979983173052,3.09313581368188,2.74930995345443,"SEAB072246","Europe","Sweden","St. Aby","tritici","2022",58.241124,14.713719,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"SEUP072201",-8.70876425658177,-51.2341889431192,25.2731361435594,2.6756320144818,-2.04923015223575,-5.23482087454862,-1.02842350300657,0.159575952796789,10.609318457134,4.33831986726614,"SEUP072201","Europe","Sweden","Uppsala","tritici","2022",59.73003,17.797,"2022","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.904622,1e-05,1e-05,1e-05,0.095328,1e-05,1e-05,"1_1_3"
"SEUP072203",-9.85337985686739,-46.9764550692245,22.8565983316379,-0.635674610325487,-0.141729625524768,1.10225826471496,-5.63798911222477,-6.35133837903578,8.72760697674108,10.7020573939516,"SEUP072203","Europe","Sweden","Uppsala","tritici","2022",59.73003,17.797,"2022","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.89947,1e-05,1e-05,1e-05,0.10048,1e-05,1e-05,"1_1_3"
"SEUP072204",-8.60648720383359,-59.4584984390803,35.3232901518273,3.98985300392217,1.30965129900095,-0.0948621966995017,-4.25070895335309,-0.418304751458774,-0.40296111389875,6.58183970905425,"SEUP072204","Europe","Sweden","Uppsala","tritici","2022",59.73003,17.797,"2022","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
